id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	0	9	32	119	49	1	110	24	23
4	0	43	188	503	77	3	460	148	145
21	0	419	537	558	21	0	139	118	118
7	0	157	200	760	213	9	603	52	43
1	0	0	10	772	202	8	772	18	10
20	0	395	782	914	46	4	519	391	387
29	0	632	796	925	47	5	293	169	164
27	0	602	948	973	25	0	371	346	346
28	0	631	935	1044	31	2	413	306	304
14	0	315	1007	1055	14	1	740	693	692
10	0	239	1065	1173	23	1	934	827	826
24	0	594	1080	1238	22	4	644	490	486
12	0	268	1248	1265	17	0	997	980	980
22	0	571	1372	1399	27	0	828	801	801
13	0	293	1091	1410	73	8	1117	806	798
3	0	37	1286	1425	38	2	1388	1251	1249
9	0	207	1451	1519	17	1	1312	1245	1244
30	0	636	1465	1571	55	1	935	830	829
5	0	136	1435	1588	21	5	1452	1304	1299
17	0	328	1598	1802	62	8	1474	1278	1270
11	0	241	1613	1813	63	5	1572	1377	1372
18	0	369	1823	1824	1	0	1455	1454	1454
23	0	581	1847	1848	1	0	1267	1266	1266
8	0	206	1858	1872	14	0	1666	1652	1652
6	0	146	1834	1887	8	2	1741	1690	1688
26	0	597	1909	1992	51	1	1395	1313	1312
16	0	320	1897	2003	15	2	1683	1579	1577
25	0	596	2013	2050	5	1	1454	1418	1417
15	0	319	2026	2248	72	9	1929	1716	1707
19	0	385	2060	2342	78	8	1957	1683	1675
0	0	0	0	2342	-16	0	2342	0	0
